proto,routeVer,srcIdHex,parentAlias,path,destAlias,seqHex,tsOrigin,slotId,lat,lon,hopCount,netFlags,retryCount,backlogCount,frameIdx,posInFrame,e2eLat,avgLatHop,hopRssiSum,avgRssi,hopSnrSum,avgSnr,throughput,linkMargin,packetLoss,packetSizeBytes
01,1,E21FB5,S,N1,S,0336,1779140890,3,0.000000,0.0,1,00,0,0,29652348,10,1,1.000,-25,-25.0,67.00,67.0,920.0,99.0,0,115
01,1,87BC16,S,N3,S,0336,1779140910,5,0.000000,0.0,1,00,0,0,29652348,30,1,1.000,-43,-43.0,49.00,49.0,920.0,81.0,0,115
03,1,DE5C6F,S,R1,S,0337,1779140940,1,0.000000,0.0,1,00,0,0,29652349,0,1,1.000,-32,-32.0,60.00,60.0,904.0,92.0,0,113
03,1,DA782A,S,R2,S,0337,1779140944,2,0.000000,0.0,1,00,0,0,29652349,4,1,1.000,-40,-40.0,52.00,52.0,904.0,84.0,0,113
01,1,E21FB5,S,N1,S,0337,1779140950,3,0.000000,0.0,1,00,0,0,29652349,10,1,1.000,-33,-33.0,59.00,59.0,920.0,91.0,0,115
01,1,87BC16,S,N3,S,0337,1779140970,5,0.000000,0.0,1,00,0,0,29652349,30,1,1.000,-43,-43.0,49.00,49.0,920.0,81.0,0,115
03,1,DE5C6F,S,R1,S,0338,1779141000,1,0.000000,0.0,1,00,0,0,29652350,0,1,1.000,-31,-31.0,61.00,61.0,904.0,93.0,0,113
03,1,DA782A,S,R2,S,0338,1779141004,2,0.000000,0.0,1,00,0,0,29652350,4,1,1.000,-38,-38.0,54.00,54.0,904.0,86.0,0,113
01,1,E21FB5,S,N1,S,0338,1779141010,3,0.000000,0.0,1,00,0,0,29652350,10,1,1.000,-32,-32.0,60.00,60.0,920.0,92.0,0,115
01,1,87BC16,S,N3,S,0338,1779141030,5,0.000000,0.0,1,00,0,0,29652350,30,1,1.000,-42,-42.0,50.00,50.0,920.0,82.0,0,115
03,1,DE5C6F,S,R1,S,0339,1779141060,1,0.000000,0.0,1,00,0,0,29652351,0,1,1.000,-30,-30.0,62.00,62.0,904.0,94.0,0,113
03,1,DA782A,S,R2,S,0339,1779141064,2,0.000000,0.0,1,00,0,0,29652351,4,1,1.000,-43,-43.0,49.00,49.0,904.0,81.0,0,113
01,1,E21FB5,S,N1,S,0339,1779141070,3,0.000000,0.0,1,00,0,0,29652351,10,1,1.000,-24,-24.0,68.00,68.0,920.0,100.0,0,115
01,1,87BC16,S,N3,S,0339,1779141090,5,0.000000,0.0,1,00,0,0,29652351,30,1,1.000,-43,-43.0,49.00,49.0,920.0,81.0,0,115
03,1,DE5C6F,S,R1,S,033A,1779141120,1,0.000000,0.0,1,00,0,0,29652352,0,1,1.000,-31,-31.0,61.00,61.0,904.0,93.0,0,113
03,1,DA782A,S,R2,S,033A,1779141124,2,0.000000,0.0,1,00,0,0,29652352,4,1,1.000,-42,-42.0,50.00,50.0,904.0,82.0,0,113
01,1,E21FB5,S,N1,S,033A,1779141130,3,0.000000,0.0,1,00,0,0,29652352,10,1,1.000,-25,-25.0,67.00,67.0,920.0,99.0,0,115
01,1,87BC16,S,N3,S,033A,1779141150,5,0.000000,0.0,1,00,0,0,29652352,30,1,1.000,-43,-43.0,49.00,49.0,920.0,81.0,0,115
03,1,DE5C6F,S,R1,S,033B,1779141180,1,0.000000,0.0,1,00,0,0,29652353,0,1,1.000,-31,-31.0,61.00,61.0,904.0,93.0,0,113
03,1,DA782A,S,R2,S,033B,1779141184,2,0.000000,0.0,1,00,0,0,29652353,4,1,1.000,-44,-44.0,48.00,48.0,904.0,80.0,0,113
01,1,E21FB5,S,N1,S,033B,1779141190,3,0.000000,0.0,1,00,0,0,29652353,10,1,1.000,-25,-25.0,67.00,67.0,920.0,99.0,0,115
01,1,87BC16,S,N3,S,033B,1779141210,5,0.000000,0.0,1,00,0,0,29652353,30,1,1.000,-43,-43.0,49.00,49.0,920.0,81.0,0,115
03,1,DE5C6F,S,R1,S,033C,1779141240,1,0.000000,0.0,1,00,0,0,29652354,0,1,1.000,-29,-29.0,63.00,63.0,904.0,95.0,0,113
03,1,DA782A,S,R2,S,033C,1779141244,2,0.000000,0.0,1,00,0,0,29652354,4,1,1.000,-38,-38.0,54.00,54.0,904.0,86.0,0,113
01,1,E21FB5,S,N1,S,033C,1779141250,3,0.000000,0.0,1,00,0,0,29652354,10,1,1.000,-33,-33.0,59.00,59.0,920.0,91.0,0,115
01,1,87BC16,S,N3,S,033C,1779141270,5,0.000000,0.0,1,00,0,0,29652354,30,1,1.000,-43,-43.0,49.00,49.0,920.0,81.0,0,115
03,1,DE5C6F,S,R1,S,033D,1779141300,1,0.000000,0.0,1,00,0,0,29652355,0,1,1.000,-32,-32.0,60.00,60.0,904.0,92.0,0,113
03,1,DA782A,S,R2,S,033D,1779141304,2,0.000000,0.0,1,00,0,0,29652355,4,1,1.000,-36,-36.0,56.00,56.0,904.0,88.0,0,113
01,1,E21FB5,S,N1,S,033D,1779141310,3,0.000000,0.0,1,00,0,0,29652355,10,1,1.000,-24,-24.0,68.00,68.0,920.0,100.0,0,115
01,1,87BC16,S,N3,S,033D,1779141330,5,0.000000,0.0,1,00,0,0,29652355,30,1,1.000,-42,-42.0,50.00,50.0,920.0,82.0,0,115
03,1,DE5C6F,S,R1,S,033E,1779141360,1,0.000000,0.0,1,00,0,0,29652356,0,1,1.000,-30,-30.0,62.00,62.0,904.0,94.0,0,113
03,1,DA782A,S,R2,S,033E,1779141364,2,0.000000,0.0,1,00,0,0,29652356,4,1,1.000,-36,-36.0,56.00,56.0,904.0,88.0,0,113
01,1,E21FB5,S,N1,S,033E,1779141370,3,0.000000,0.0,1,00,0,0,29652356,10,1,1.000,-24,-24.0,68.00,68.0,920.0,100.0,0,115
01,1,87BC16,S,N3,S,033E,1779141390,5,0.000000,0.0,1,00,0,0,29652356,30,1,1.000,-42,-42.0,50.00,50.0,920.0,82.0,0,115
03,1,DE5C6F,S,R1,S,033F,1779141420,1,0.000000,0.0,1,00,0,0,29652357,0,1,1.000,-32,-32.0,60.00,60.0,904.0,92.0,0,113
03,1,DA782A,S,R2,S,033F,1779141424,2,0.000000,0.0,1,00,0,0,29652357,4,1,1.000,-37,-37.0,55.00,55.0,904.0,87.0,0,113
01,1,E21FB5,S,N1,S,033F,1779141430,3,0.000000,0.0,1,00,0,0,29652357,10,1,1.000,-33,-33.0,59.00,59.0,920.0,91.0,0,115
01,1,87BC16,S,N3,S,033F,1779141450,5,0.000000,0.0,1,00,0,0,29652357,30,1,1.000,-43,-43.0,49.00,49.0,920.0,81.0,0,115
03,1,DE5C6F,S,R1,S,0340,1779141480,1,0.000000,0.0,1,00,0,0,29652358,0,1,1.000,-30,-30.0,62.00,62.0,904.0,94.0,0,113
03,1,DA782A,S,R2,S,0340,1779141484,2,0.000000,0.0,1,00,0,0,29652358,4,1,1.000,-36,-36.0,56.00,56.0,904.0,88.0,0,113
01,1,E21FB5,S,N1,S,0340,1779141490,3,0.000000,0.0,1,00,0,0,29652358,10,1,1.000,-25,-25.0,67.00,67.0,920.0,99.0,0,115
01,1,87BC16,S,N3,S,0340,1779141510,5,0.000000,0.0,1,00,0,0,29652358,30,1,1.000,-43,-43.0,49.00,49.0,920.0,81.0,0,115
03,1,DE5C6F,S,R1,S,0341,1779141540,1,0.000000,0.0,1,00,0,0,29652359,0,1,1.000,-30,-30.0,62.00,62.0,904.0,94.0,0,113
03,1,DA782A,S,R2,S,0341,1779141544,2,0.000000,0.0,1,00,0,0,29652359,4,1,1.000,-36,-36.0,56.00,56.0,904.0,88.0,0,113
01,1,E21FB5,S,N1,S,0341,1779141550,3,0.000000,0.0,1,00,0,0,29652359,10,1,1.000,-25,-25.0,67.00,67.0,920.0,99.0,0,115
01,1,87BC16,S,N3,S,0341,1779141570,5,0.000000,0.0,1,00,0,0,29652359,30,1,1.000,-42,-42.0,50.00,50.0,920.0,82.0,0,115
03,1,DE5C6F,S,R1,S,0342,1779141600,1,0.000000,0.0,1,00,0,0,29652360,0,1,1.000,-31,-31.0,61.00,61.0,904.0,93.0,0,113
03,1,DA782A,S,R2,S,0342,1779141604,2,0.000000,0.0,1,00,0,0,29652360,4,1,1.000,-38,-38.0,54.00,54.0,904.0,86.0,0,113
01,1,E21FB5,S,N1,S,0342,1779141610,3,0.000000,0.0,1,00,0,0,29652360,10,1,1.000,-34,-34.0,58.00,58.0,920.0,90.0,0,115
01,1,87BC16,S,N3,S,0342,1779141630,5,0.000000,0.0,1,00,0,0,29652360,30,1,1.000,-43,-43.0,49.00,49.0,920.0,81.0,0,115
03,1,DE5C6F,S,R1,S,0343,1779141660,1,0.000000,0.0,1,00,0,0,29652361,0,1,1.000,-31,-31.0,61.00,61.0,904.0,93.0,0,113
03,1,DA782A,S,R2,S,0343,1779141664,2,0.000000,0.0,1,00,0,0,29652361,4,1,1.000,-38,-38.0,54.00,54.0,904.0,86.0,0,113
01,1,E21FB5,S,N1,S,0343,1779141670,3,0.000000,0.0,1,00,0,0,29652361,10,1,1.000,-33,-33.0,59.00,59.0,920.0,91.0,0,115
01,1,87BC16,S,N3,S,0343,1779141690,5,0.000000,0.0,1,00,0,0,29652361,30,1,1.000,-42,-42.0,50.00,50.0,920.0,82.0,0,115
03,1,DE5C6F,S,R1,S,0344,1779141720,1,0.000000,0.0,1,00,0,0,29652362,0,1,1.000,-32,-32.0,60.00,60.0,904.0,92.0,0,113
03,1,DA782A,S,R2,S,0344,1779141724,2,0.000000,0.0,1,00,0,0,29652362,4,1,1.000,-38,-38.0,54.00,54.0,904.0,86.0,0,113
01,1,E21FB5,S,N1,S,0344,1779141730,3,0.000000,0.0,1,00,0,0,29652362,10,1,1.000,-24,-24.0,68.00,68.0,920.0,100.0,0,115
01,1,87BC16,S,N3,S,0344,1779141750,5,0.000000,0.0,1,00,0,0,29652362,30,1,1.000,-42,-42.0,50.00,50.0,920.0,82.0,0,115
03,1,DE5C6F,S,R1,S,0345,1779141780,1,0.000000,0.0,1,00,0,0,29652363,0,1,1.000,-32,-32.0,60.00,60.0,904.0,92.0,0,113
03,1,DA782A,S,R2,S,0345,1779141784,2,0.000000,0.0,1,00,0,0,29652363,4,1,1.000,-38,-38.0,54.00,54.0,904.0,86.0,0,113
01,1,E21FB5,S,N1,S,0345,1779141790,3,0.000000,0.0,1,00,0,0,29652363,10,1,1.000,-24,-24.0,68.00,68.0,920.0,100.0,0,115
01,1,87BC16,S,N3,S,0345,1779141810,5,0.000000,0.0,1,00,0,0,29652363,30,1,1.000,-42,-42.0,50.00,50.0,920.0,82.0,0,115
03,1,DE5C6F,S,R1,S,0346,1779141840,1,0.000000,0.0,1,00,0,0,29652364,0,1,1.000,-28,-28.0,64.00,64.0,904.0,96.0,0,113
03,1,DA782A,S,R2,S,0346,1779141844,2,0.000000,0.0,1,00,0,0,29652364,4,1,1.000,-38,-38.0,54.00,54.0,904.0,86.0,0,113
01,1,E21FB5,S,N1,S,0346,1779141850,3,0.000000,0.0,1,00,0,0,29652364,10,1,1.000,-25,-25.0,67.00,67.0,920.0,99.0,0,115
01,1,87BC16,S,N3,S,0346,1779141870,5,0.000000,0.0,1,00,0,0,29652364,30,1,1.000,-42,-42.0,50.00,50.0,920.0,82.0,0,115
03,1,DE5C6F,S,R1,S,0347,1779141900,1,0.000000,0.0,1,00,0,0,29652365,0,1,1.000,-32,-32.0,60.00,60.0,904.0,92.0,0,113
03,1,DA782A,S,R2,S,0347,1779141904,2,0.000000,0.0,1,00,0,0,29652365,4,1,1.000,-38,-38.0,54.00,54.0,904.0,86.0,0,113
01,1,E21FB5,S,N1,S,0347,1779141910,3,0.000000,0.0,1,00,0,0,29652365,10,1,1.000,-34,-34.0,58.00,58.0,920.0,90.0,0,115
01,1,87BC16,S,N3,S,0347,1779141930,5,0.000000,0.0,1,00,0,0,29652365,30,1,1.000,-42,-42.0,50.00,50.0,920.0,82.0,0,115
03,1,DE5C6F,S,R1,S,0348,1779141960,1,0.000000,0.0,1,00,0,0,29652366,0,1,1.000,-29,-29.0,63.00,63.0,904.0,95.0,0,113
03,1,DA782A,S,R2,S,0348,1779141964,2,0.000000,0.0,1,00,0,0,29652366,4,1,1.000,-38,-38.0,54.00,54.0,904.0,86.0,0,113
01,1,E21FB5,S,N1,S,0348,1779141970,3,0.000000,0.0,1,00,0,0,29652366,10,1,1.000,-33,-33.0,59.00,59.0,920.0,91.0,0,115
01,1,87BC16,S,N3,S,0348,1779141990,5,0.000000,0.0,1,00,0,0,29652366,30,1,1.000,-43,-43.0,49.00,49.0,920.0,81.0,0,115
03,1,DE5C6F,S,R1,S,0349,1779142020,1,0.000000,0.0,1,00,0,0,29652367,0,1,1.000,-28,-28.0,64.00,64.0,904.0,96.0,0,113
03,1,DA782A,S,R2,S,0349,1779142024,2,0.000000,0.0,1,00,0,0,29652367,4,1,1.000,-38,-38.0,54.00,54.0,904.0,86.0,0,113
01,1,E21FB5,S,N1,S,0349,1779142030,3,0.000000,0.0,1,00,0,0,29652367,10,1,1.000,-25,-25.0,67.00,67.0,920.0,99.0,0,115
01,1,87BC16,S,N3,S,0349,1779142050,5,0.000000,0.0,1,00,0,0,29652367,30,1,1.000,-43,-43.0,49.00,49.0,920.0,81.0,0,115
03,1,DE5C6F,S,R1,S,034A,1779142080,1,0.000000,0.0,1,00,0,0,29652368,0,1,1.000,-31,-31.0,61.00,61.0,904.0,93.0,0,113
03,1,DA782A,S,R2,S,034A,1779142084,2,0.000000,0.0,1,00,0,0,29652368,4,1,1.000,-37,-37.0,55.00,55.0,904.0,87.0,0,113
01,1,E21FB5,S,N1,S,034A,1779142090,3,0.000000,0.0,1,00,0,0,29652368,10,1,1.000,-24,-24.0,68.00,68.0,920.0,100.0,0,115
01,1,87BC16,S,N3,S,034A,1779142110,5,0.000000,0.0,1,00,0,0,29652368,30,1,1.000,-43,-43.0,49.00,49.0,920.0,81.0,0,115
03,1,DE5C6F,S,R1,S,034B,1779142140,1,0.000000,0.0,1,00,0,0,29652369,0,1,1.000,-31,-31.0,61.00,61.0,904.0,93.0,0,113
03,1,DA782A,S,R2,S,034B,1779142144,2,0.000000,0.0,1,00,0,0,29652369,4,1,1.000,-37,-37.0,55.00,55.0,904.0,87.0,0,113
01,1,E21FB5,S,N1,S,034B,1779142150,3,0.000000,0.0,1,00,0,0,29652369,10,1,1.000,-24,-24.0,68.00,68.0,920.0,100.0,0,115
01,1,87BC16,S,N3,S,034B,1779142170,5,0.000000,0.0,1,00,0,0,29652369,30,1,1.000,-43,-43.0,49.00,49.0,920.0,81.0,0,115
03,1,DE5C6F,S,R1,S,034C,1779142200,1,0.000000,0.0,1,00,0,0,29652370,0,1,1.000,-32,-32.0,60.00,60.0,904.0,92.0,0,113
03,1,DA782A,S,R2,S,034C,1779142204,2,0.000000,0.0,1,00,0,0,29652370,4,1,1.000,-37,-37.0,55.00,55.0,904.0,87.0,0,113
01,1,E21FB5,S,N1,S,034C,1779142210,3,0.000000,0.0,1,00,0,0,29652370,10,1,1.000,-25,-25.0,67.00,67.0,920.0,99.0,0,115
01,1,87BC16,S,N3,S,034C,1779142230,5,0.000000,0.0,1,00,0,0,29652370,30,1,1.000,-42,-42.0,50.00,50.0,920.0,82.0,0,115
03,1,DE5C6F,S,R1,S,034D,1779142260,1,0.000000,0.0,1,00,0,0,29652371,0,1,1.000,-32,-32.0,60.00,60.0,904.0,92.0,0,113
03,1,DA782A,S,R2,S,034D,1779142264,2,0.000000,0.0,1,00,0,0,29652371,4,1,1.000,-37,-37.0,55.00,55.0,904.0,87.0,0,113
01,1,E21FB5,S,N1,S,034D,1779142270,3,0.000000,0.0,1,00,0,0,29652371,10,1,1.000,-25,-25.0,67.00,67.0,920.0,99.0,0,115
01,1,87BC16,S,N3,S,034D,1779142290,5,0.000000,0.0,1,00,0,0,29652371,30,1,1.000,-42,-42.0,50.00,50.0,920.0,82.0,0,115
03,1,DE5C6F,S,R1,S,034E,1779142320,1,0.000000,0.0,1,00,0,0,29652372,0,1,1.000,-31,-31.0,61.00,61.0,904.0,93.0,0,113
03,1,DA782A,S,R2,S,034E,1779142324,2,0.000000,0.0,1,00,0,0,29652372,4,1,1.000,-37,-37.0,55.00,55.0,904.0,87.0,0,113
01,1,E21FB5,S,N1,S,034E,1779142330,3,0.000000,0.0,1,00,0,0,29652372,10,1,1.000,-33,-33.0,59.00,59.0,920.0,91.0,0,115
01,1,87BC16,S,N3,S,034E,1779142350,5,0.000000,0.0,1,00,0,0,29652372,30,1,1.000,-42,-42.0,50.00,50.0,920.0,82.0,0,115
03,1,DE5C6F,S,R1,S,034F,1779142380,1,0.000000,0.0,1,00,0,0,29652373,0,1,1.000,-31,-31.0,61.00,61.0,904.0,93.0,0,113
03,1,DA782A,S,R2,S,034F,1779142384,2,0.000000,0.0,1,00,0,0,29652373,4,1,1.000,-37,-37.0,55.00,55.0,904.0,87.0,0,113
01,1,E21FB5,S,N1,S,034F,1779142390,3,0.000000,0.0,1,00,0,0,29652373,10,1,1.000,-33,-33.0,59.00,59.0,920.0,91.0,0,115
01,1,87BC16,S,N3,S,034F,1779142410,5,0.000000,0.0,1,00,0,0,29652373,30,1,1.000,-43,-43.0,49.00,49.0,920.0,81.0,0,115
03,1,DE5C6F,S,R1,S,0350,1779142440,1,0.000000,0.0,1,00,0,0,29652374,0,1,1.000,-30,-30.0,62.00,62.0,904.0,94.0,0,113
03,1,DA782A,S,R2,S,0350,1779142444,2,0.000000,0.0,1,00,0,0,29652374,4,1,1.000,-37,-37.0,55.00,55.0,904.0,87.0,0,113
01,1,E21FB5,S,N1,S,0350,1779142450,3,0.000000,0.0,1,00,0,0,29652374,10,1,1.000,-24,-24.0,68.00,68.0,920.0,100.0,0,115
01,1,87BC16,S,N3,S,0350,1779142470,5,0.000000,0.0,1,00,0,0,29652374,30,1,1.000,-43,-43.0,49.00,49.0,920.0,81.0,0,115
03,1,DE5C6F,S,R1,S,0351,1779142500,1,0.000000,0.0,1,00,0,0,29652375,0,1,1.000,-32,-32.0,60.00,60.0,904.0,92.0,0,113
03,1,DA782A,S,R2,S,0351,1779142504,2,0.000000,0.0,1,00,0,0,29652375,4,1,1.000,-37,-37.0,55.00,55.0,904.0,87.0,0,113
01,1,E21FB5,S,N1,S,0351,1779142510,3,0.000000,0.0,1,00,0,0,29652375,10,1,1.000,-33,-33.0,59.00,59.0,920.0,91.0,0,115
01,1,87BC16,S,N3,S,0351,1779142530,5,0.000000,0.0,1,00,0,0,29652375,30,1,1.000,-42,-42.0,50.00,50.0,920.0,82.0,0,115
03,1,DE5C6F,S,R1,S,0352,1779142560,1,0.000000,0.0,1,00,0,0,29652376,0,1,1.000,-30,-30.0,62.00,62.0,904.0,94.0,0,113
03,1,DA782A,S,R2,S,0352,1779142564,2,0.000000,0.0,1,00,0,0,29652376,4,1,1.000,-37,-37.0,55.00,55.0,904.0,87.0,0,113
01,1,E21FB5,S,N1,S,0352,1779142570,3,0.000000,0.0,1,00,0,0,29652376,10,1,1.000,-25,-25.0,67.00,67.0,920.0,99.0,0,115
01,1,87BC16,S,N3,S,0352,1779142590,5,0.000000,0.0,1,00,0,0,29652376,30,1,1.000,-42,-42.0,50.00,50.0,920.0,82.0,0,115
03,1,DE5C6F,S,R1,S,0353,1779142620,1,0.000000,0.0,1,00,0,0,29652377,0,1,1.000,-31,-31.0,61.00,61.0,904.0,93.0,0,113
03,1,DA782A,S,R2,S,0353,1779142624,2,0.000000,0.0,1,00,0,0,29652377,4,1,1.000,-37,-37.0,55.00,55.0,904.0,87.0,0,113
01,1,E21FB5,S,N1,S,0353,1779142630,3,0.000000,0.0,1,00,0,0,29652377,10,1,1.000,-32,-32.0,60.00,60.0,920.0,92.0,0,115
01,1,87BC16,S,N3,S,0353,1779142650,5,0.000000,0.0,1,00,0,0,29652377,30,1,1.000,-42,-42.0,50.00,50.0,920.0,82.0,0,115
03,1,DE5C6F,S,R1,S,0354,1779142680,1,0.000000,0.0,1,00,0,0,29652378,0,1,1.000,-32,-32.0,60.00,60.0,904.0,92.0,0,113
03,1,DA782A,S,R2,S,0354,1779142684,2,0.000000,0.0,1,00,0,0,29652378,4,1,1.000,-37,-37.0,55.00,55.0,904.0,87.0,0,113
01,1,E21FB5,S,N1,S,0354,1779142690,3,0.000000,0.0,1,00,0,0,29652378,10,1,1.000,-24,-24.0,68.00,68.0,920.0,100.0,0,115
01,1,87BC16,S,N3,S,0354,1779142710,5,0.000000,0.0,1,00,0,0,29652378,30,1,1.000,-42,-42.0,50.00,50.0,920.0,82.0,0,115
03,1,DE5C6F,S,R1,S,0355,1779142740,1,0.000000,0.0,1,00,0,0,29652379,0,1,1.000,-29,-29.0,63.00,63.0,904.0,95.0,0,113
03,1,DA782A,S,R2,S,0355,1779142744,2,0.000000,0.0,1,00,0,0,29652379,4,1,1.000,-38,-38.0,54.00,54.0,904.0,86.0,0,113
01,1,E21FB5,S,N1,S,0355,1779142750,3,0.000000,0.0,1,00,0,0,29652379,10,1,1.000,-33,-33.0,59.00,59.0,920.0,91.0,0,115
01,1,87BC16,S,N3,S,0355,1779142770,5,0.000000,0.0,1,00,0,0,29652379,30,1,1.000,-43,-43.0,49.00,49.0,920.0,81.0,0,115
03,1,DE5C6F,S,R1,S,0356,1779142800,1,0.000000,0.0,1,00,0,0,29652380,0,1,1.000,-32,-32.0,60.00,60.0,904.0,92.0,0,113
03,1,DA782A,S,R2,S,0356,1779142804,2,0.000000,0.0,1,00,0,0,29652380,4,1,1.000,-38,-38.0,54.00,54.0,904.0,86.0,0,113
01,1,E21FB5,S,N1,S,0356,1779142810,3,0.000000,0.0,1,00,0,0,29652380,10,1,1.000,-24,-24.0,68.00,68.0,920.0,100.0,0,115
01,1,87BC16,S,N3,S,0356,1779142830,5,0.000000,0.0,1,00,0,0,29652380,30,1,1.000,-43,-43.0,49.00,49.0,920.0,81.0,0,115
03,1,DE5C6F,S,R1,S,0357,1779142860,1,0.000000,0.0,1,00,0,0,29652381,0,1,1.000,-31,-31.0,61.00,61.0,904.0,93.0,0,113
03,1,DA782A,S,R2,S,0357,1779142864,2,0.000000,0.0,1,00,0,0,29652381,4,1,1.000,-38,-38.0,54.00,54.0,904.0,86.0,0,113
01,1,E21FB5,S,N1,S,0357,1779142870,3,0.000000,0.0,1,00,0,0,29652381,10,1,1.000,-33,-33.0,59.00,59.0,920.0,91.0,0,115
01,1,87BC16,S,N3,S,0357,1779142890,5,0.000000,0.0,1,00,0,0,29652381,30,1,1.000,-43,-43.0,49.00,49.0,920.0,81.0,0,115
03,1,DE5C6F,S,R1,S,0358,1779142920,1,0.000000,0.0,1,00,0,0,29652382,0,1,1.000,-29,-29.0,63.00,63.0,904.0,95.0,0,113
03,1,DA782A,S,R2,S,0358,1779142924,2,0.000000,0.0,1,00,0,0,29652382,4,1,1.000,-38,-38.0,54.00,54.0,904.0,86.0,0,113
01,1,E21FB5,S,N1,S,0358,1779142930,3,0.000000,0.0,1,00,0,0,29652382,10,1,1.000,-25,-25.0,67.00,67.0,920.0,99.0,0,115
01,1,87BC16,S,N3,S,0358,1779142950,5,0.000000,0.0,1,00,0,0,29652382,30,1,1.000,-43,-43.0,49.00,49.0,920.0,81.0,0,115
03,1,DE5C6F,S,R1,S,0359,1779142980,1,0.000000,0.0,1,00,0,0,29652383,0,1,1.000,-29,-29.0,63.00,63.0,904.0,95.0,0,113
03,1,DA782A,S,R2,S,0359,1779142984,2,0.000000,0.0,1,00,0,0,29652383,4,1,1.000,-36,-36.0,56.00,56.0,904.0,88.0,0,113
01,1,E21FB5,S,N1,S,0359,1779142990,3,0.000000,0.0,1,00,0,0,29652383,10,1,1.000,-33,-33.0,59.00,59.0,920.0,91.0,0,115
01,1,87BC16,S,N3,S,0359,1779143010,5,0.000000,0.0,1,00,0,0,29652383,30,1,1.000,-42,-42.0,50.00,50.0,920.0,82.0,0,115
03,1,DE5C6F,S,R1,S,035A,1779143040,1,0.000000,0.0,1,00,0,0,29652384,0,1,1.000,-29,-29.0,63.00,63.0,904.0,95.0,0,113
03,1,DA782A,S,R2,S,035A,1779143044,2,0.000000,0.0,1,00,0,0,29652384,4,1,1.000,-37,-37.0,55.00,55.0,904.0,87.0,0,113
01,1,E21FB5,S,N1,S,035A,1779143050,3,0.000000,0.0,1,00,0,0,29652384,10,1,1.000,-33,-33.0,59.00,59.0,920.0,91.0,0,115
01,1,87BC16,S,N3,S,035A,1779143070,5,0.000000,0.0,1,00,0,0,29652384,30,1,1.000,-42,-42.0,50.00,50.0,920.0,82.0,0,115
03,1,DE5C6F,S,R1,S,035B,1779143100,1,0.000000,0.0,1,00,0,0,29652385,0,1,1.000,-32,-32.0,60.00,60.0,904.0,92.0,0,113
03,1,DA782A,S,R2,S,035B,1779143104,2,0.000000,0.0,1,00,0,0,29652385,4,1,1.000,-37,-37.0,55.00,55.0,904.0,87.0,0,113
01,1,E21FB5,S,N1,S,035B,1779143110,3,0.000000,0.0,1,00,0,0,29652385,10,1,1.000,-24,-24.0,68.00,68.0,920.0,100.0,0,115
01,1,87BC16,S,N3,S,035B,1779143130,5,0.000000,0.0,1,00,0,0,29652385,30,1,1.000,-43,-43.0,49.00,49.0,920.0,81.0,0,115
03,1,DE5C6F,S,R1,S,035C,1779143160,1,0.000000,0.0,1,00,0,0,29652386,0,1,1.000,-32,-32.0,60.00,60.0,904.0,92.0,0,113
03,1,DA782A,S,R2,S,035C,1779143164,2,0.000000,0.0,1,00,0,0,29652386,4,1,1.000,-38,-38.0,54.00,54.0,904.0,86.0,0,113
01,1,E21FB5,S,N1,S,035C,1779143170,3,0.000000,0.0,1,00,0,0,29652386,10,1,1.000,-25,-25.0,67.00,67.0,920.0,99.0,0,115
01,1,87BC16,S,N3,S,035C,1779143190,5,0.000000,0.0,1,00,0,0,29652386,30,1,1.000,-43,-43.0,49.00,49.0,920.0,81.0,0,115
03,1,DE5C6F,S,R1,S,035D,1779143220,1,0.000000,0.0,1,00,0,0,29652387,0,1,1.000,-28,-28.0,64.00,64.0,904.0,96.0,0,113
03,1,DA782A,S,R2,S,035D,1779143224,2,0.000000,0.0,1,00,0,0,29652387,4,1,1.000,-37,-37.0,55.00,55.0,904.0,87.0,0,113
01,1,E21FB5,S,N1,S,035D,1779143230,3,0.000000,0.0,1,00,0,0,29652387,10,1,1.000,-32,-32.0,60.00,60.0,920.0,92.0,0,115
01,1,87BC16,S,N3,S,035D,1779143250,5,0.000000,0.0,1,00,0,0,29652387,30,1,1.000,-43,-43.0,49.00,49.0,920.0,81.0,0,115
03,1,DE5C6F,S,R1,S,035E,1779143280,1,0.000000,0.0,1,00,0,0,29652388,0,1,1.000,-32,-32.0,60.00,60.0,904.0,92.0,0,113
03,1,DA782A,S,R2,S,035E,1779143284,2,0.000000,0.0,1,00,0,0,29652388,4,1,1.000,-38,-38.0,54.00,54.0,904.0,86.0,0,113
01,1,E21FB5,S,N1,S,035E,1779143290,3,0.000000,0.0,1,00,0,0,29652388,10,1,1.000,-25,-25.0,67.00,67.0,920.0,99.0,0,115
01,1,87BC16,S,N3,S,035E,1779143310,5,0.000000,0.0,1,00,0,0,29652388,30,1,1.000,-43,-43.0,49.00,49.0,920.0,81.0,0,115
03,1,DE5C6F,S,R1,S,035F,1779143340,1,0.000000,0.0,1,00,0,0,29652389,0,1,1.000,-32,-32.0,60.00,60.0,904.0,92.0,0,113
03,1,DA782A,S,R2,S,035F,1779143344,2,0.000000,0.0,1,00,0,0,29652389,4,1,1.000,-38,-38.0,54.00,54.0,904.0,86.0,0,113
01,1,E21FB5,S,N1,S,035F,1779143350,3,0.000000,0.0,1,00,0,0,29652389,10,1,1.000,-25,-25.0,67.00,67.0,920.0,99.0,0,115
